card_year,card_num,card_stat_year,card_desc,card_notes,card_player_url,card_player_id,,,
1985,93,1984,Don Schulze,,https://www.baseball-almanac.com/players/player.php?p=schuldo01,739,,Don Schulzehttps://www.baseball-almanac.com/players/player.php?p=schuldo01,
1970,476,1969,Don Shaw,,https://www.baseball-almanac.com/players/player.php?p=shawdo01,740,,Don Shawhttps://www.baseball-almanac.com/players/player.php?p=shawdo01,
1984,196,1983,Don Slaught,,https://www.baseball-almanac.com/players/player.php?p=slaugdo01,741,,Don Slaughthttps://www.baseball-almanac.com/players/player.php?p=slaugdo01,
1975,493,1974,Don Stanhouse,,https://www.baseball-almanac.com/players/player.php?p=stanhdo01,742,,Don Stanhousehttps://www.baseball-almanac.com/players/player.php?p=stanhdo01,
1970,622,1969,Don Sutton,,https://www.baseball-almanac.com/players/player.php?p=suttodo01,743,,Don Suttonhttps://www.baseball-almanac.com/players/player.php?p=suttodo01,
1983,504,1982,Don Werner,,https://www.baseball-almanac.com/players/player.php?p=wernedo01,744,,Don Wernerhttps://www.baseball-almanac.com/players/player.php?p=wernedo01,
1970,33,1969,Don Wert,,https://www.baseball-almanac.com/players/player.php?p=wertdo01,745,,Don Werthttps://www.baseball-almanac.com/players/player.php?p=wertdo01,
1970,515,1969,Don Wilson,,https://www.baseball-almanac.com/players/player.php?p=wilsodo01,746,,Don Wilsonhttps://www.baseball-almanac.com/players/player.php?p=wilsodo01,
1970,117,1969,Don Young,,https://www.baseball-almanac.com/players/player.php?p=youngdo01,747,,Don Younghttps://www.baseball-almanac.com/players/player.php?p=youngdo01,
1977,309,1976,Don Zimmer,Boston Red Sox Team Checklist,https://www.baseball-almanac.com/players/player.php?p=zimmedo01,748,,Don Zimmerhttps://www.baseball-almanac.com/players/player.php?p=zimmedo01,
1990,314,1989,Donald Harris,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=harrido01,749,,Donald Harrishttps://www.baseball-almanac.com/players/player.php?p=harrido01,
1988,146,1987,Donell Nixon,,https://www.baseball-almanac.com/players/player.php?p=nixondo01,750,,Donell Nixonhttps://www.baseball-almanac.com/players/player.php?p=nixondo01,
1970,280,1969,Donn Clendenon,,https://www.baseball-almanac.com/players/player.php?p=clenddo01,751,,Donn Clendenonhttps://www.baseball-almanac.com/players/player.php?p=clenddo01,
1989,458,1988,Donn Pall,,https://www.baseball-almanac.com/players/player.php?p=palldo01,752,,Donn Pallhttps://www.baseball-almanac.com/players/player.php?p=palldo01,
1984,265,1983,Donnie Hill,,https://www.baseball-almanac.com/players/player.php?p=hilldo01,753,,Donnie Hillhttps://www.baseball-almanac.com/players/player.php?p=hilldo01,
1978,523,1977,Donnie Moore,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=mooredo01,754,,Donnie Moorehttps://www.baseball-almanac.com/players/player.php?p=mooredo01,
1985,496,1984,Donnie Scott,,https://www.baseball-almanac.com/players/player.php?p=scottdo01,755,,Donnie Scotthttps://www.baseball-almanac.com/players/player.php?p=scottdo01,
1978,267,1977,Doug Ault,,https://www.baseball-almanac.com/players/player.php?p=aultdo01,756,,Doug Aulthttps://www.baseball-almanac.com/players/player.php?p=aultdo01,
1978,353,1977,Doug Bair,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=bairdo01,757,,Doug Bairhttps://www.baseball-almanac.com/players/player.php?p=bairdo01,
1985,269,1984,Doug Baker,,https://www.baseball-almanac.com/players/player.php?p=bakerdo01,758,,Doug Bakerhttps://www.baseball-almanac.com/players/player.php?p=bakerdo01,
1974,17,1973,Doug Bird,,https://www.baseball-almanac.com/players/player.php?p=birddo01,759,,Doug Birdhttps://www.baseball-almanac.com/players/player.php?p=birddo01,
1978,477,1977,Doug Capilla,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=capildo01,760,,Doug Capillahttps://www.baseball-almanac.com/players/player.php?p=capildo01,
1981,162,1980,Doug Corbett,,https://www.baseball-almanac.com/players/player.php?p=corbedo01,761,,Doug Corbetthttps://www.baseball-almanac.com/players/player.php?p=corbedo01,
1989,149,1988,Doug Dascenzo,,https://www.baseball-almanac.com/players/player.php?p=dascedo01,762,,Doug Dascenzohttps://www.baseball-almanac.com/players/player.php?p=dascedo01,
1976,438,1975,Doug DeCinces,,https://www.baseball-almanac.com/players/player.php?p=decindo01,763,,Doug DeCinceshttps://www.baseball-almanac.com/players/player.php?p=decindo01,
1987,283,1986,Doug Drabek,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=drabedo01,764,,Doug Drabekhttps://www.baseball-almanac.com/players/player.php?p=drabedo01,
1976,518,1975,Doug Flynn,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=flynndo01,765,,Doug Flynnhttps://www.baseball-almanac.com/players/player.php?p=flynndo01,
1984,264,1983,Doug Frobel,,https://www.baseball-almanac.com/players/player.php?p=frobedo01,766,,Doug Frobelhttps://www.baseball-almanac.com/players/player.php?p=frobedo01,
1972,703,1971,Doug Griffin,,https://www.baseball-almanac.com/players/player.php?p=griffdo01,767,,Doug Griffinhttps://www.baseball-almanac.com/players/player.php?p=griffdo01,
1984,753,1983,Doug Gwosdz,,https://www.baseball-almanac.com/players/player.php?p=gwosddo01,768,,Doug Gwosdzhttps://www.baseball-almanac.com/players/player.php?p=gwosddo01,
1989,166,1988,Doug Jennings,,https://www.baseball-almanac.com/players/player.php?p=jennido01,769,,Doug Jenningshttps://www.baseball-almanac.com/players/player.php?p=jennido01,
1988,293,1987,Doug Jones,,https://www.baseball-almanac.com/players/player.php?p=jonesdo01,770,,Doug Joneshttps://www.baseball-almanac.com/players/player.php?p=jonesdo01,
1976,602,1975,Doug Konieczny,,https://www.baseball-almanac.com/players/player.php?p=koniedo01,771,,Doug Koniecznyhttps://www.baseball-almanac.com/players/player.php?p=koniedo01,
1970,355,1969,Doug Rader,,https://www.baseball-almanac.com/players/player.php?p=raderdo02,772,,Doug Raderhttps://www.baseball-almanac.com/players/player.php?p=raderdo02,
1974,64,1973,Doug Rau,,https://www.baseball-almanac.com/players/player.php?p=raudo01,773,,Doug Rauhttps://www.baseball-almanac.com/players/player.php?p=raudo01,
1984,599,1983,Doug Sisk,,https://www.baseball-almanac.com/players/player.php?p=siskdo01,774,,Doug Siskhttps://www.baseball-almanac.com/players/player.php?p=siskdo01,
1990,641,1989,Doug Strange,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=strando01,775,,Doug Strangehttps://www.baseball-almanac.com/players/player.php?p=strando01,
1972,579,1971,Doyle Alexander,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=alexado01,776,,Doyle Alexanderhttps://www.baseball-almanac.com/players/player.php?p=alexado01,
1988,262,1987,Drew Hall,,https://www.baseball-almanac.com/players/player.php?p=halldr01,777,,Drew Hallhttps://www.baseball-almanac.com/players/player.php?p=halldr01,
1970,263,1969,Duane Josephson,,https://www.baseball-almanac.com/players/player.php?p=josepdu01,778,,Duane Josephsonhttps://www.baseball-almanac.com/players/player.php?p=josepdu01,
1976,508,1975,Duane Kuiper,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=kuipedu01,779,,Duane Kuiperhttps://www.baseball-almanac.com/players/player.php?p=kuipedu01,
1983,243,1982,Duane Walker,,https://www.baseball-almanac.com/players/player.php?p=walkedu01,780,,Duane Walkerhttps://www.baseball-almanac.com/players/player.php?p=walkedu01,
1987,153,1986,Duane Ward,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=warddu01,781,,Duane Wardhttps://www.baseball-almanac.com/players/player.php?p=warddu01,
1970,692,1969,Duffy Dyer,,https://www.baseball-almanac.com/players/player.php?p=dyerdu01,782,,Duffy Dyerhttps://www.baseball-almanac.com/players/player.php?p=dyerdu01,
1970,275,1969,Duke Sims,,https://www.baseball-almanac.com/players/player.php?p=simsdu01,783,,Duke Simshttps://www.baseball-almanac.com/players/player.php?p=simsdu01,
1972,764,1971,Dusty Baker,,https://www.baseball-almanac.com/players/player.php?p=bakerdu01,784,,Dusty Bakerhttps://www.baseball-almanac.com/players/player.php?p=bakerdu01,
1988,178,1987,Dwayne Henry,,https://www.baseball-almanac.com/players/player.php?p=henrydw01,785,,Dwayne Henryhttps://www.baseball-almanac.com/players/player.php?p=henrydw01,
1980,461,1979,Dwayne Murphy,,https://www.baseball-almanac.com/players/player.php?p=murphdw01,786,,Dwayne Murphyhttps://www.baseball-almanac.com/players/player.php?p=murphdw01,
1983,244,1982,Dwight Bernard,,https://www.baseball-almanac.com/players/player.php?p=bernadw01,787,,Dwight Bernardhttps://www.baseball-almanac.com/players/player.php?p=bernadw01,
1974,351,1973,Dwight Evans,,https://www.baseball-almanac.com/players/player.php?p=evansdw01,788,,Dwight Evanshttps://www.baseball-almanac.com/players/player.php?p=evansdw01,
1985,3,1984,Dwight Gooden,Record Breaker Card,https://www.baseball-almanac.com/players/player.php?p=goodedw01,789,,Dwight Goodenhttps://www.baseball-almanac.com/players/player.php?p=goodedw01,
1987,483,1986,Dwight Lowry,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=lowrydw01,790,,Dwight Lowryhttps://www.baseball-almanac.com/players/player.php?p=lowrydw01,
1976,555,1975,Dyar Miller,,https://www.baseball-almanac.com/players/player.php?p=milledy01,791,,Dyar Millerhttps://www.baseball-almanac.com/players/player.php?p=milledy01,
1990,134,1989,Earl Cunningham,Rookie Card,,792,,Earl Cunningham,
1972,380,1971,Earl Williams,,https://www.baseball-almanac.com/players/player.php?p=williea02,793,,Earl Williamshttps://www.baseball-almanac.com/players/player.php?p=williea02,
1970,95,1969,Earl Wilson,,https://www.baseball-almanac.com/players/player.php?p=wilsoea01,794,,Earl Wilsonhttps://www.baseball-almanac.com/players/player.php?p=wilsoea01,
1972,123,1971,Ed Acosta,,https://www.baseball-almanac.com/players/player.php?p=acosted01,795,,Ed Acostahttps://www.baseball-almanac.com/players/player.php?p=acosted01,
1976,652,1975,Ed Armbrister,,https://www.baseball-almanac.com/players/player.php?p=armbred01,796,,Ed Armbristerhttps://www.baseball-almanac.com/players/player.php?p=armbred01,
1970,711,1969,Ed Brinkman,,https://www.baseball-almanac.com/players/player.php?p=brinked01,797,,Ed Brinkmanhttps://www.baseball-almanac.com/players/player.php?p=brinked01,
1987,334,1986,Ed Correa,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=correed01,798,,Ed Correahttps://www.baseball-almanac.com/players/player.php?p=correed01,
1971,672,1970,Ed Crosby,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=crosbed01,799,,Ed Crosbyhttps://www.baseball-almanac.com/players/player.php?p=crosbed01,
1972,116,1971,Ed Farmer,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=farmeed01,800,,Ed Farmerhttps://www.baseball-almanac.com/players/player.php?p=farmeed01,
1975,476,1974,Ed Figueroa,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=figueed01,801,,Ed Figueroahttps://www.baseball-almanac.com/players/player.php?p=figueed01,
1979,343,1978,Ed Glynn,,https://www.baseball-almanac.com/players/player.php?p=glynned01,802,,Ed Glynnhttps://www.baseball-almanac.com/players/player.php?p=glynned01,
1974,494,1973,Ed Goodson,,https://www.baseball-almanac.com/players/player.php?p=goodsed01,803,,Ed Goodsonhttps://www.baseball-almanac.com/players/player.php?p=goodsed01,
1975,467,1974,Ed Halicki,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=haliced01,804,,Ed Halickihttps://www.baseball-almanac.com/players/player.php?p=haliced01,
1987,433,1986,Ed Hearn,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=hearned02,805,,Ed Hearnhttps://www.baseball-almanac.com/players/player.php?p=hearned02,
1988,56,1987,Ed Hearne,,https://www.baseball-almanac.com/players/player.php?p=hearned01,806,,Ed Hearnehttps://www.baseball-almanac.com/players/player.php?p=hearned01,
1970,368,1969,Ed Herrmann,,https://www.baseball-almanac.com/players/player.php?p=herrmed01,807,,Ed Herrmannhttps://www.baseball-almanac.com/players/player.php?p=herrmed01,
1985,639,1984,Ed Hodge,,https://www.baseball-almanac.com/players/player.php?p=hodgeed01,808,,Ed Hodgehttps://www.baseball-almanac.com/players/player.php?p=hodgeed01,
1984,628,1983,Ed Jurak,,https://www.baseball-almanac.com/players/player.php?p=juraked01,809,,Ed Jurakhttps://www.baseball-almanac.com/players/player.php?p=juraked01,
1970,165,1969,Ed Kirkpatrick,,https://www.baseball-almanac.com/players/player.php?p=kirkped01,810,,Ed Kirkpatrickhttps://www.baseball-almanac.com/players/player.php?p=kirkped01,
1970,557,1969,Ed Kranepool,,https://www.baseball-almanac.com/players/player.php?p=kraneed01,811,,Ed Kranepoolhttps://www.baseball-almanac.com/players/player.php?p=kraneed01,
1982,121,1981,Ed Lynch,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=lynched01,812,,Ed Lynchhttps://www.baseball-almanac.com/players/player.php?p=lynched01,
1987,159,1986,Ed Olwine,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=olwined01,813,,Ed Olwinehttps://www.baseball-almanac.com/players/player.php?p=olwined01,
1977,197,1976,Ed Ott,,https://www.baseball-almanac.com/players/player.php?p=otted01,814,,Ed Otthttps://www.baseball-almanac.com/players/player.php?p=otted01,
1980,59,1979,Ed Putman,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=putmaed01,815,,Ed Putmanhttps://www.baseball-almanac.com/players/player.php?p=putmaed01,
1982,408,1981,Ed Romero,,https://www.baseball-almanac.com/players/player.php?p=romered01,816,,Ed Romerohttps://www.baseball-almanac.com/players/player.php?p=romered01,
1970,718,1969,Ed Spiezio,,https://www.baseball-almanac.com/players/player.php?p=spiezed01,817,,Ed Spieziohttps://www.baseball-almanac.com/players/player.php?p=spiezed01,
1972,121,1971,Ed Sprague,,https://www.baseball-almanac.com/players/player.php?p=spraged01,818,,Ed Spraguehttps://www.baseball-almanac.com/players/player.php?p=spraged01,
1970,506,1969,Ed Stroud,,https://www.baseball-almanac.com/players/player.php?p=stroued01,819,,Ed Stroudhttps://www.baseball-almanac.com/players/player.php?p=stroued01,
1983,183,1982,Ed Vande Berg,,https://www.baseball-almanac.com/players/player.php?p=vandeed01,820,,Ed Vande Berghttps://www.baseball-almanac.com/players/player.php?p=vandeed01,
1990,111,1989,Ed Whited,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=whiteed02,821,,Ed Whitedhttps://www.baseball-almanac.com/players/player.php?p=whiteed02,
1979,189,1978,Ed Whitson,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=whitsed01,822,,Ed Whitsonhttps://www.baseball-almanac.com/players/player.php?p=whitsed01,
1986,211,1985,Ed Wojna,,https://www.baseball-almanac.com/players/player.php?p=wojnaed01,823,,Ed Wojnahttps://www.baseball-almanac.com/players/player.php?p=wojnaed01,
1974,592,1973,Eddie Bane,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=baneed01,824,,Eddie Banehttps://www.baseball-almanac.com/players/player.php?p=baneed01,
1970,156,1969,Eddie Fisher,,https://www.baseball-almanac.com/players/player.php?p=fisheed02,825,,Eddie Fisherhttps://www.baseball-almanac.com/players/player.php?p=fisheed02,
1970,489,1969,Eddie Kasko,,https://www.baseball-almanac.com/players/player.php?p=kaskoed01,826,,Eddie Kaskohttps://www.baseball-almanac.com/players/player.php?p=kaskoed01,
1970,292,1969,Eddie Leon,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=leoned01,827,,Eddie Leonhttps://www.baseball-almanac.com/players/player.php?p=leoned01,
1982,451,1981,Eddie Miller,,https://www.baseball-almanac.com/players/player.php?p=milleed04,828,,Eddie Millerhttps://www.baseball-almanac.com/players/player.php?p=milleed04,
1983,449,1982,Eddie Milner,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=milneed01,829,,Eddie Milnerhttps://www.baseball-almanac.com/players/player.php?p=milneed01,
1978,36,1977,Eddie Murray,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=murraed02,830,,Eddie Murrayhttps://www.baseball-almanac.com/players/player.php?p=murraed02,
1978,598,1977,Eddie Solomon,,https://www.baseball-almanac.com/players/player.php?p=solomed01,831,,Eddie Solomonhttps://www.baseball-almanac.com/players/player.php?p=solomed01,
1970,497,1969,Eddie Watt,,https://www.baseball-almanac.com/players/player.php?p=watted01,832,,Eddie Watthttps://www.baseball-almanac.com/players/player.php?p=watted01,
1988,758,1987,Eddie Williams,,https://www.baseball-almanac.com/players/player.php?p=willied01,833,,Eddie Williamshttps://www.baseball-almanac.com/players/player.php?p=willied01,
1974,171,1973,Eduardo Rodriguez,Rookie Card,https://www.baseball-almanac.com/players/player.php?p=rodried01,834,,Eduardo Rodriguezhttps://www.baseball-almanac.com/players/player.php?p=rodried01,
1985,34,1984,Edwin Nunez,,https://www.baseball-almanac.com/players/player.php?p=nunezed01,835,,Edwin Nunezhttps://www.baseball-almanac.com/players/player.php?p=nunezed01,
