bills_card_cert,bills_card_spec,bills_card_num,bills_card_year,bills_card_psa_desc,bills_card_grade,bills_card_pop,bills_card_pop_higher,bills_card_stat_year,bills_card_player_id
18377976,101751580,158,1975,JERRY GROTE,9,110,6,1974,1184
16665209,101753270,327,1975,JERRY HAIRSTON,9,254,28,1974,1185
22495199,101752180,218,1975,JERRY JOHNSON,9,162,16,1974,1187
23996371,101752420,242,1975,JAY JOHNSTONE,9,65,10,1974,1134
14892469,101754700,470,1975,JEFF BURROUGHS,8,248,90,1974,1140
22550621,101756490,649,1975,JACK HEIDEMANN,8,121,33,1974,1104
22495279,101753160,316,1975,JACKIE BROWN,9,117,10,1974,1114
25570776,101752350,235,1975,JACK BILLINGHAM,8,190,80,1974,1097
16871167,101755520,552,1975,JACK BROHAMER,8,156,174,1974,1098
24521266,101750730,73,1975,J.R. RICHARD,8,186,65,1974,1093
24680434,101754070,407,1975,HERB WASHINGTON,8,225,71,1974,1071
24952783,101751390,139,1975,HORACIO PINA,8,157,39,1974,1078
21082565,101752140,214,1975,HARRY PARKER,9,79,2,1974,1063
24772688,101750010,1,1975,74 HIGHLIGHTS,8,487,82,1974,1055
4035915,101756600,660,1975,HANK AARON,8,602,55,1974,1055
14216176,101756400,640,1975,HARMON KILLEBREW,8,468,120,1974,1059
22954680,101752680,268,1975,HAL MCRAE,8,150,39,1974,1054
22274243,101753410,341,1975,HAL BREEDEN,9,211,25,1974,1050
81529703,101753340,334,1975,GREG GROSS,9,114,19,1974,1035
21376087,101756300,630,1975,GREG LUZINSKI,9,135,27,1974,1038
17136743,101753030,303,1975,GRANT JACKSON,9,128,15,1974,1026
19608534,101751600,160,1975,GRAIG NETTLES,8,326,186,1974,1025
23198779,101751270,127,1975,GLENN BORGMANN,8,119,32,1974,1012
20771207,101755540,554,1975,RICH GOSSAGE,8,297,113,1974,1022
24795670,101755320,532,1975,GORMAN THOMAS,8,135,66,1974,1024
30581388,101755910,591,1975,GLENN ABBOTT,9,59,11,1974,1009
25464000,101754840,484,1975,GLENN BECKERT,8,148,55,1974,1011
16666305,101752390,239,1975,GEORGE STONE,9,125,6,1974,992
25108460,101754110,411,1975,GEORGE MITTERWALD,8,150,66,1974,988
20745323,101753600,360,1975,GEORGE SCOTT,8,167,92,1974,990
22521005,101750870,87,1975,GEORGE FOSTER,8,345,131,1974,984
19561257,101751090,109,1975,GEORGE HENDRICK,8,203,131,1974,986
22808367,101752940,294,1975,GEOFF ZAHN,8,193,83,1974,975
2064694,101752280,228,1975,GEORGE BRETT,8,2982,413,1974,979
22495258,101755930,593,1975,GENE LAMONT,9,133,15,1974,964
22657210,101750130,13,1975,GENE LOCKLEAR,8,167,70,1974,966
24704421,101751010,101,1975,EXPOS TEAM,8,163,58,1974,967
14700652,101755750,575,1975,GENE CLINES,8,144,56,1974,961
22663178,101754440,444,1975,GENE GARBER,8,145,54,1974,962
18515804,101756080,608,1975,GENE MICHAEL,8.5,5,120,1974,968
15046235,101755350,535,1975,GENE TENACE,8,190,49,1974,972
25463993,101753710,371,1975,GATES BROWN,8,141,35,1974,957
22041128,101755300,530,1975,GAYLORD PERRY,8,505,98,1974,958
14742362,101755290,529,1975,GARY THOMASSON,8,123,57,1974,949
24769614,101755620,562,1975,GARY NOLAN,8,148,132,1974,939
15138765,101755220,522,1975,GARY SUTHERLAND,8,219,170,1974,948
18901465,101750790,79,1975,GARY MATTHEWS,9,63,6,1974,936
15713096,101752400,240,1975,GARRY MADDOX,9,53,7,1974,923
16670622,101753930,393,1975,GARY GENTRY,9,183,16,1974,931
30134544,101750620,62,1975,FRITZ PETERSON,9,63,2,1974,919
15718935,101750480,48,1975,FREDDIE PATEK,9,78,8,1974,917
22550645,101755030,503,1975,FRED STANLEY,8,163,49,1974,913
21759777,101752520,252,1975,FRED SCHERMAN,8,160,59,1974,912
25463994,101753960,396,1975,FRED NORMAN,8,130,56,1974,911
16573349,101755690,569,1975,FRANK WHITE,9,223,31,1974,897
19703595,101751810,181,1975,FRED BEENE,8,162,91,1974,901
23540103,101753230,323,1975,FRED HOLDSWORTH,8,212,98,1974,904
16665210,101753320,332,1975,FRED KENDALL,9,146,14,1974,906
22276815,101753310,331,1975,INDIANS TEAM,8,141,52,1974,892
24326502,101755800,580,1975,FRANK ROBINSON,8,522,97,1974,892
22657212,101750160,16,1975,FRANK TANANA,8,146,20,1974,893
25245984,101752770,277,1975,FRANK TAVERAS,8,132,59,1974,894
22657206,101750090,9,1975,FRANK TEPEDINO,8,189,67,1974,895
81538635,101754430,443,1975,TWINS TEAM,9,112,15,1974,889
19560194,101754480,448,1975,FRANK DUFFY,8,226,151,1974,881
14728618,101750600,60,1975,FERGIE JENKINS,8.5,8,106,1974,865
23971137,101752510,251,1975,FRAN HEALY,8,140,49,1974,875
22276835,101754450,445,1975,FELIX MILLAN,8,132,44,1974,864
25436771,101750540,54,1975,ERIC SODERHOLM,8,143,40,1974,854
30581833,101753180,318,1975,ERNIE MCANALLY,9,268,13,1974,860
22270724,101751130,113,1975,ELLIOTT MADDOX,9,100,6,1974,839
14633195,101752470,247,1975,ENOS CABELL,8.5,10,91,1974,842
21800308,101750840,84,1975,ENZO HERNANDEZ,9,223,11,1974,844
24660329,101755820,582,1975,EDUARDO RODRIGUEZ,8,165,123,1974,834
30512403,101753980,398,1975,ELIAS SOSA,9,79,10,1974,836
21871290,101756090,609,1975,ELROD HENDRICKS,8.5,6,63,1974,837
81403341,101752850,285,1975,ELLIE RODRIGUEZ,9,121,10,1974,838
24409435,101755280,528,1975,EDDIE LEON,8,150,64,1974,827
18901510,101753740,374,1975,EDDIE WATT,9,128,14,1974,832
90126105,101750760,76,1975,ED SPRAGUE,9,94,4,1974,818
24704425,101751710,171,1975,ED KIRKPATRICK,8,205,58,1974,810
31681665,101753240,324,1975,ED KRANEPOOL,9,224,29,1974,811
24276879,101754670,467,1975,ED HALICKI,8,167,44,1974,804
24726310,101752190,219,1975,ED HERRMANN,8,127,50,1974,807
25463998,101754760,476,1975,ED FIGUEROA,8,147,53,1974,801
25463989,101753220,322,1975,ED GOODSON,8,148,33,1974,803
40471688,101754390,439,1975,ED BRINKMAN,9,65,4,1974,797
22270726,101750970,97,1975,EARL WILLIAMS,8.5,5,63,1974,793
24704411,101750330,33,1975,DUSTY BAKER,8,143,48,1974,784
19762895,101752550,255,1975,DWIGHT EVANS,8,293,90,1974,788
15975387,101755380,538,1975,DUFFY DYER,8,131,64,1974,782
30079646,101754910,491,1975,DOYLE ALEXANDER,9,105,3,1974,776
24424221,101752690,269,1975,DOUG RAU,8,138,69,1974,773
21492665,101751650,165,1975,DOUG RADER,9,82,6,1974,772
90086303,101753640,364,1975,DOUG BIRD,9,80,10,1974,759
18567002,101754540,454,1975,DOUG GRIFFIN,9,145,19,1974,767
22658948,101754550,455,1975,DON WILSON,9,100,6,1974,746
23996498,101751750,175,1975,DON MONEY,8,188,52,1974,733
16161103,101754930,493,1975,DON STANHOUSE,8,150,120,1974,742
23807809,101752200,220,1975,DON SUTTON,8,406,142,1974,743
22310883,101753150,315,1975,DON KESSINGER,8,188,50,1974,727
14572061,101751820,182,1975,DON HAHN,8.5,7,62,1974,724
14700596,101755160,516,1975,DON HOOD,8.5,5,93,1974,726
22300073,101754380,438,1975,DON CARRITHERS,8.5,4,48,1974,718
90282086,101753910,391,1975,DON DEMOLA,9,99,3,1974,720
25246006,101750650,65,1975,DON GULLETT,8,200,58,1974,722
22625554,101753820,382,1975,DON BAYLOR,8.5,4,67,1974,712
19679285,101753850,385,1975,DOCK ELLIS,9,151,16,1974,708
24893159,101752360,236,1975,ANGELS TEAM,8,216,67,1974,700
20992994,101752320,232,1975,DIEGO SEGUI,9,206,18,1974,704
14501794,101754260,426,1975,GEORGE MEDICH,8,212,75,1974,707
25464001,101755130,513,1975,DICK POLE,8,134,46,1974,693
11465106,101752670,267,1975,DICK RUTHVEN,9,93,6,1974,694
23023255,101752930,293,1975,DICK SHARON,8,181,65,1974,697
24704430,101752410,241,1975,DICK TIDROW,8,131,60,1974,699
22390848,101753330,333,1975,DICK DRAGO,9,142,11,1974,685
19680491,101750910,91,1975,DICK GREEN,8,157,87,1974,687
22310846,101751140,114,1975,DICK LANGE,8,230,168,1974,691
21872407,101753540,354,1975,DICK BOSMAN,8,145,44,1974,682
25280016,101753780,378,1975,DERREL THOMAS,8.5,6,38,1974,676
25463995,101754000,400,1975,DICK ALLEN,8,198,71,1974,680
24704434,101753840,384,1975,BREWERS TEAM,8,173,136,1974,651
24769559,101751870,187,1975,DENNY DOYLE,8,158,78,1974,669
22599730,101755210,521,1975,DENNIS BLAIR,8,139,49,1974,657
18901462,101750570,57,1975,DAVE JOHNSON,9,69,3,1974,642
31518763,101755780,578,1975,DAVE TOMLIN,9,116,11,1974,635
6048048,101750610,61,1975,DAVE WINFIELD,8,753,137,1974,641
23996527,101750930,93,1975,DAVEY LOPES,8,207,67,1974,643
22657209,101750120,12,1975,DAVID CLYDE,8,180,103,1974,644
19561264,101751380,138,1975,DEL UNSER,8,169,298,1974,653
19828336,101750310,31,1975,DAVE RADER,8,141,38,1974,616
20902316,101753010,301,1975,DAVE ROBERTS,8,118,36,1974,621
81616658,101755580,558,1975,DAVE ROBERTS,9,72,1,1974,621
24704438,101754350,435,1975,DAVE NELSON,8,146,44,1974,610
24412707,101756480,648,1975,DAVE PAGAN,8,134,63,1974,613
24295752,101750290,29,1975,DAVE PARKER,8,408,117,1974,615
22495090,101756500,650,1975,DAVE MAY,8,134,49,1974,603
15029703,101750260,26,1975,DAVE MCNALLY,8.5,2,84,1974,605
30535837,101754280,428,1975,DAVE HAMILTON,9,119,2,1974,586
16161252,101755090,509,1975,DAVE HILTON,8,177,99,1974,590
23806444,101752580,258,1975,DAVE LAROCHE,8,132,77,1974,596
22625582,101751560,156,1975,DAVE KINGMAN,8.5,8,98,1974,594
24413173,101755710,571,1975,DAVE LEMANCZYK,8,171,131,1974,598
22274228,101754190,419,1975,DAVE GOLTZ,9,100,14,1974,584
24952785,101752380,238,1975,DAVE DUNCAN,8,124,39,1974,573
22417409,101750370,37,1975,DAVE FREISLEBEN,8,131,52,1974,579
25176981,101750530,53,1975,DAVE GIUSTI,8,140,20,1974,583
24704408,101750220,22,1975,DAVE CASH,8,129,56,1974,567
19566182,101750640,64,1975,DAVID CHALK,8.5,17,66,1974,568
22625579,101750170,17,1975,DAVE CONCEPCION,8.5,9,134,1974,571
20909914,101754750,475,1975,DARRELL EVANS,8,150,28,1974,548
4659922,101751720,172,1975,RED SOX TEAM,9,124,6,1974,550
15211588,101750520,52,1975,DARRELL PORTER,9,75,1,1974,552
30152935,101753520,352,1975,DAROLD KNOWLES,9,89,9,1974,544
19566177,101755810,581,1975,DARREL CHANEY,8.5,7,66,1974,546
25789960,101753430,343,1975,DANNY FRISELLA,8,173,21,1974,533
18566894,101753040,304,1975,PIRATES TEAM,9,129,10,1974,538
22702429,101752490,249,1975,DANNY THOMPSON,8,156,61,1974,540
19561577,101752220,222,1975,DAN SPILLNER,8,197,104,1974,522
22550622,101756450,645,1975,DANNY CATER,8,170,62,1974,528
25416310,101751330,133,1975,DAN DRIESSEN,8,165,49,1974,507
16165646,101755680,568,1975,DALE MURRAY,8,175,69,1974,499
24769579,101756340,634,1975,CY ACOSTA,8,131,46,1974,494
24218857,101751690,169,1975,COOKIE ROJAS,8,157,58,1974,471
20909916,101752970,297,1975,CRAIG KUSICK,8,133,31,1974,476
22550682,101753670,367,1975,CRAIG ROBINSON,9,89,8,1974,481
24917886,101750430,43,1975,CLEON JONES,8,188,69,1974,463
23169676,101751430,143,1975,CLIFF JOHNSON,9,46,1,1974,465
25464006,101755890,589,1975,BRAVES TEAM,8.5,9,103,1974,468
14501752,101754080,408,1975,CLYDE WRIGHT,8,137,128,1974,469
24569428,101754230,423,1975,CLAY KIRBY,9,99,6,1974,461
23453634,101756470,647,1975,CLAUDELL WASHINGTON,8,157,29,1974,457
24415931,101753450,345,1975,CLAY CARROLL,8,170,81,1974,458
24415899,101752760,276,1975,WHITE SOX TEAM,8,190,127,1974,451
23984362,101750580,58,1975,CHUCK TAYLOR,8,169,58,1974,452
23886777,101754270,427,1975,CLARENCE GASTON,8.5,6,55,1974,454
11660456,101754530,453,1975,CLAUDE OSTEEN,9,92,4,1974,455
24412658,101756350,635,1975,CHUCK DOBSON,8,186,84,1974,442
16436031,101755050,505,1975,CHRIS SPEIER,8,158,71,1974,433
18567093,101755870,587,1975,CHRIS WARD,9,130,6,1974,434
23999286,101755850,585,1975,CHRIS CHAMBLISS,8,190,94,1974,426
22487532,101753550,355,1975,CHRIS CANNIZZARO,8.5,5,136,1974,425
17619526,101751350,135,1975,CHARLIE SPIKES,9,134,8,1974,412
22627805,101754490,449,1975,CHARLIE WILLIAMS,8,159,71,1974,413
8225521,101751780,178,1975,CESAR TOVAR,8,137,38,1974,394
22035406,101750710,71,1975,CHARLIE HOUGH,8,163,92,1974,399
21872332,101756360,636,1975,CHARLIE MOORE,8.5,6,131,1974,408
14787838,101755480,548,1975,CHARLIE SANDS,8,137,58,1974,411
25416350,101750410,41,1975,CESAR GERONIMO,8,202,72,1974,392
24704448,101755900,590,1975,CESAR CEDENO,8,152,55,1974,391
22041021,101754890,489,1975,CECIL COOPER,8.5,11,51,1974,386
22447581,101750920,92,1975,CECIL UPSHAW,8,155,52,1974,389
30649197,101752300,230,1975,CATFISH HUNTER,8,674,168,1974,384
20645382,101753630,363,1975,CARMEN FANZONE,9,71,2,1974,380
40313523,101754800,480,1975,CARLOS MAY,9,127,9,1974,375
24326509,101750800,80,1975,CARLTON FISK,8,806,223,1974,377
24326508,101752800,280,1975,CARL YASTRZEMSKI,8,1093,346,1974,372
19561579,101753950,395,1975,BUD HARRELSON,8,218,112,1974,347
21871231,101752990,299,1975,BUCKY DENT,9,227,19,1974,343
20902320,101751760,176,1975,BURT HOOTON,8,231,55,1974,354
22702424,101751050,105,1975,BUZZ CAPRA,8,141,53,1974,359
18738992,101752370,237,1975,CARL MORTON,8,162,125,1974,369
21188885,101750380,38,1975,BUDDY BELL,8.5,6,140,1974,348
17125784,101755040,504,1975,BUDDY BRADFORD,8,116,45,1974,350
19740171,101752880,288,1975,BRUCE ELLINGSEN,9,111,7,1974,325
24412590,101755980,598,1975,BRUCE KISON,8,156,89,1974,329
24769609,101756060,606,1975,BRUCE MILLER,8,128,109,1974,330
22907696,101753140,314,1975,BUCK MARTINEZ,8.5,13,111,1974,340
15245139,101750500,50,1975,BROOKS ROBINSON,8,788,188,1974,318
23981278,101753920,392,1975,BRUCE BOCHTE,8,174,57,1974,321
16405231,101754720,472,1975,BRUCE DAL CANTON,8,201,43,1974,324
25436731,101756430,643,1975,BRENT STORM,8,140,51,1974,299
22390843,101754220,422,1975,BRIAN DOWNING,9,82,3,1974,305
22611013,101756250,625,1975,BOOG POWELL,8,189,62,1974,286
22448921,101752150,215,1975,BOBBY VALENTINE,8,175,83,1974,282
25463996,101754020,402,1975,BOB TOLAN,8,146,49,1974,281
22864280,101750550,55,1975,BOBBY BONDS,8.5,5,60,1974,263
21872404,101753460,346,1975,BOBBY DARWIN,8,204,94,1974,269
22542122,101753500,350,1975,BOBBY MURCER,9,178,5,1974,276
15046268,101754680,468,1975,BOBBY MITCHELL,8,182,63,1974,275
25463985,101752250,225,1975,BOBBY GRICH,8,177,40,1974,272
6432043,101752270,227,1975,BOB WATSON,8,224,136,1974,260
23806387,101754710,471,1975,BOB STINSON,8,149,53,1974,252
24704437,101754090,409,1975,BOB ROBERTSON,8,141,53,1974,246
22448829,101756570,657,1975,BOB OLIVER,8.5,7,42,1974,239
23169675,101751420,142,1975,BOB REYNOLDS,8,147,88,1974,245
22495185,101755590,559,1975,BOB MONTGOMERY,9,167,49,1974,235
25464003,101755360,536,1975,BOB MOOSE,8,139,50,1974,236
15094255,101754340,434,1975,BOB LOCKER,8,151,67,1974,227
22513356,101753650,365,1975,BOB BAILEY,9,150,22,1974,194
21492560,101750510,51,1975,BOB FORSCH,9,66,4,1974,207
18325125,101754060,406,1975,BOB GALLAGHER,9,82,7,1974,209
24626369,101754560,456,1975,BOB COLUCCIO,8,148,67,1974,203
20680174,101751500,150,1975,BOB GIBSON,8,458,74,1974,211
11382594,101750030,3,1975,74 HIGHLIGHTS,8,348,77,1974,211
24704443,101755080,508,1975,BOB HANSEN,8,152,53,1974,213
24428930,101754410,441,1975,BOBBY HEISE,8,141,53,1974,214
20218782,101753510,351,1975,BOB BOONE,8,229,257,1974,198
24638607,101756590,659,1975,BOB APODACA,8,154,50,1974,191
19608617,101755450,545,1975,BILLY WILLIAMS,8,399,131,1974,182
15334389,101750690,69,1975,JOHN ODOM,9,235,14,1974,185
15713150,101752330,233,1975,BILLY GRABARKEWITZ,8,131,55,1974,170
30212157,101755110,511,1975,RANGERS TEAM,9,201,28,1974,176
22550630,101752910,291,1975,BILL SUDAKIS,9,73,10,1974,155
20902313,101754880,488,1975,BILL TRAVERS,8,145,60,1974,158
30837553,101756110,611,1975,YANKEES CHECKLIST,9,170,12,1974,159
21828380,101753730,373,1975,BILL SHARP,8,198,182,1974,151
14242631,101750400,40,1975,BILL SINGER,9,87,5,1974,152
16389471,101755010,501,1975,BILL ROBINSON,8,155,111,1974,147
24704409,101750230,23,1975,BILL RUSSELL,8,185,76,1974,148
22337811,101756130,613,1975,BILL PARSONS,9,105,17,1974,143
22495154,101756560,656,1975,BILL PLUMMER,9,137,11,1974,145
22495174,101751280,128,1975,BILL LEE,9,78,4,1974,135
22625581,101751040,104,1975,BILL MADLOCK,8.5,8,55,1974,137
22657208,101750110,11,1975,BILL MELTON,8,168,104,1974,139
90139320,101751210,121,1975,BILL NORTH,9,145,8,1974,142
24482472,101751680,168,1975,BILL GREIF,8,148,35,1974,127
30837543,101754120,412,1975,BILL HANDS,9,87,8,1974,129
24218910,101752560,256,1975,BILLY CHAMPION,8,147,65,1974,119
11993912,101755490,549,1975,BILL BUTLER,8,162,76,1974,115
24704428,101752260,226,1975,BILL CAMPBELL,8,139,55,1974,116
22596245,101752440,244,1975,BILL BUCKNER,9,51,7,1974,113
19680374,101756440,644,1975,BILL FAHEY,9,117,9,1974,123
15210875,101753970,397,1975,BILL FREEHAN,8.5,8,77,1974,124
21634818,101750850,85,1975,BILL BONHAM,8,137,49,1974,112
24501026,101751700,170,1975,BERT CAMPANERIS,8,189,48,1974,106
31402556,101750300,30,1975,BERT BLYLEVEN,8,352,57,1974,105
81620913,101753790,379,1975,BERNIE CARBO,9,103,4,1974,103
24769585,101754460,446,1975,BART JOHNSON,8,136,47,1974,95
23844323,101753440,344,1975,BEN OGLIVIE,8,133,78,1974,98
24704429,101752290,229,1975,BARRY FOOTE,8,183,55,1974,89
81620910,101752210,221,1975,AURELIO RODRIGUEZ,9,59,5,1974,80
22112491,101751740,174,1975,BAKE MCBRIDE,9,162,23,1974,83
23338612,101755920,592,1975,BALOR MOORE,8,174,145,1974,84
22276834,101754400,440,1975,ANDY MESSERSMITH,8,200,69,1974,67
22781349,101754520,452,1975,ANGEL MANGUAL,8.5,7,60,1974,72
20909797,101750390,39,1975,ANDY THORNTON,9,164,12,1974,56
20911086,101755830,583,1975,ANDY ETCHEBARREN,8,158,43,1974,62
23023252,101752610,261,1975,ANDY HASSLER,8,145,83,1974,63
14728622,101755610,561,1975,A'S TEAM,8.5,7,80,1974,50
22663126,101755200,520,1975,AMOS OTIS,8,173,46,1974,52
14700595,101755340,534,1975,ALEX JOHNSON,8.5,6,55,1974,41
81651031,101752960,296,1975,ALAN FOSTER,9,83,2,1974,31
15046233,101755550,555,1975,AL OLIVER,8,194,78,1974,20
30512395,101754370,437,1975,AL COWENS,9,98,6,1974,6
22521009,101754980,498,1975,AL DOWNING,8.5,7,67,1974,7
25463992,101753580,358,1975,AL BUMBRY,8,143,63,1974,4
22300076,101751220,122,1975,AL HRABOSKY,8.5,12,136,1974,12
14409124,101750040,4,1975,AL KALINE,8,377,87,1974,15
22657217,101750240,24,1975,AL FITZMORRIS,8,181,76,1974,9
20377794,101750070,7,1975,74 HIGHLIGHTS,8,786,182,1974,
24622894,101750460,46,1975,PHILLIES TEAM,8,199,100,1974,
16787358,101750720,72,1975,KANSAS CITY ROYALS,8,233,138,1974,
25416306,101751170,117,1975,ORIOLES TEAM,8,217,44,1974,
19703572,101751260,126,1975,CHECKLIST 1-132,8,151,75,1974,
20646799,101751460,146,1975,PADRES TEAM,8,157,114,1974,
22041175,101751890,189,1975,1951 MVP'S,8,325,219,1974,
22035298,101751900,190,1975,1952 MVP'S,8.5,10,80,1974,
23912739,101751910,191,1975,1953 MVP'S,8,194,49,1974,
22663172,101751920,192,1975,1954 MVP'S,8,264,42,1974,
24424174,101751930,193,1975,1955 MVP'S,8,382,122,1974,
24627321,101751940,194,1975,1956 MVP'S,8,501,85,1974,
24772703,101751950,195,1975,1957 MVP'S,8,472,45,1974,
21363710,101751960,196,1975,1958 MVP'S,8,259,43,1974,
19608448,101751970,197,1975,1959 MVP'S,8.5,11,176,1974,
22445673,101751980,198,1975,1960 MVP'S,8,311,80,1974,
22112498,101751990,199,1975,1961 MVP'S,8.5,15,103,1974,
22611021,101752000,200,1975,1962 MVP'S,8,480,58,1974,
14632025,101752010,201,1975,1963 MVP'S,8.5,14,212,1974,
15902461,101752020,202,1975,1964 MVP'S,8.5,10,68,1974,
14346139,101752030,203,1975,1965 MVP'S,8,299,82,1974,
21363713,101752040,204,1975,1966 MVP'S,8,362,81,1974,
21654173,101752050,205,1975,1967 MVP'S,8,323,109,1974,
14501765,101752060,206,1975,1968 MVP'S,8,351,105,1974,
16183565,101752070,207,1975,1969 MVP'S,8,264,149,1974,
24521306,101752080,208,1975,1970 MVP'S,8,361,71,1974,
22542186,101752090,209,1975,1971 MVPS,9,110,5,1974,
23979076,101752100,210,1975,1972 MVP'S,8,342,103,1974,
21459711,101752110,211,1975,1973 MVP'S,8,434,90,1974,
22355926,101752120,212,1975,1974 MVP'S,9,168,37,1974,
81677832,101752570,257,1975,CHECKLIST: 133-264 ,8,177,68,1974,
22041007,101753060,306,1975,BATTING LEADERS,9,126,2,1974,
23807788,101753070,307,1975,HOME RUN LEADERS,8,307,173,1974,
22625710,101753080,308,1975,J.BENCH/J.BURROUGHS,8,307,100,1974,
24627318,101753090,309,1975,STOLEN BASE LEADER,8,193,51,1974,
22950047,101753100,310,1975,'74 VICTORY LEADERS,8,223,62,1974,
24757529,101753110,311,1975,'74 E.R.A. LEADERS,8,240,78,1974,
22950048,101753120,312,1975,'74 STRIKEOUT LEADERS,8,914,248,1974,
25463988,101753130,313,1975,LEADING FIREMEN,8,191,53,1974,
20618112,101753860,386,1975,CHECKLIST 265-396,8,153,56,1974,
24312097,101754590,459,1975,74 AL CHAMPIONSHIPS,8,194,44,1974,
25398026,101754600,460,1975,74 NL CHAMPIONSHIPS,8,156,69,1974,
22627801,101754640,464,1975,WORLD SERIES GAME 4,9,62,4,1974,
16162731,101754650,465,1975,WORLD SERIES GAME 5,8,189,111,1974,
24878869,101754660,466,1975,WORLD SERIES SUMMARY,8,219,59,1974,
81419594,101754620,462,1975,74 WORLD SERIES,9,130,8,1974,
22495295,101755170,517,1975,CHECKLIST 397-528,9,96,10,1974,
22625592,101755310,531,1975,REDS TEAM,8.5,11,155,1974,
18567112,101756140,614,1975,ROOKIE PITCHERS,9,168,21,1974,
40302435,101756150,615,1975,ROOKIE PITCHERS,8,240,201,1974,
24704452,101756160,616,1975,ROOKIE OUTFIELDERS,8,1134,245,1974,
24591342,101756170,617,1975,ROOKIE INFIELDERS,8,267,143,1974,
16030155,101756180,618,1975,ROOKIE PITCHERS,8,214,82,1974,
22300046,101756190,619,1975,ROOKIE OUTFIELDERS,9,129,13,1974,
22046091,101756200,620,1975,ROOKIE,8,1363,279,1974,
22495243,101756210,621,1975,ROOKIE PITCHERS,9,125,13,1974,
24571487,101756220,622,1975,ROOKIE OUTFIELDERS,8,926,231,1974,
22729640,101756230,623,1975,ROOKIE INFIELDERS,8,874,235,1974,
24515462,101756240,624,1975,ROOKIE PITCHERS,8,138,56,1974,
11387861,101756460,646,1975,CHECKLIST 529-660,9,64,5,1974,
90090915,101751660,166,1975,WOODIE FRYMAN,9,126,10,1974,2681
11993931,101755970,597,1975,WINSTON LLENAS,8,126,73,1974,2680
24420262,101754210,421,1975,METS TEAM,8,179,90,1974,2683
30289982,101751000,100,1975,WILLIE STARGELL,8,815,206,1974,2675
22550650,101751620,162,1975,WILLIE MONTANEZ,9,107,6,1974,2671
81875420,101754500,450,1975,WILLIE MCCOVEY,8,819,263,1974,2669
19703626,101750100,10,1975,WILLIE DAVIS,9,129,10,1974,2664
19561586,101750660,66,1975,WILLIE HORTON,8,260,188,1974,2667
21828322,101752160,216,1975,GIANTS TEAM,8.5,9,59,1974,2654
16389430,101755630,563,1975,WILBUR HOWARD,8,160,96,1974,2656
16314996,101751100,110,1975,WILBUR WOOD,8,219,161,1974,2657
25245990,101754810,481,1975,WILL MCENANEY,8,156,25,1974,2660
21492684,101751860,186,1975,WILLIE CRAWFORD,9,94,1,1974,2663
24409381,101753260,326,1975,WAYNE TWITCHELL,8,122,56,1974,2651
24970624,101755470,547,1975,VON JOSHUA,8,146,53,1974,2624
6432088,101753610,361,1975,DODGERS TEAM,8,247,133,1974,2637
23198776,101751110,111,1975,WAYNE GARRETT,8,118,41,1974,2644
21880781,101755100,510,1975,VIDA BLUE,8,268,58,1974,2620
16013628,101753680,368,1975,VIC ALBURY,9,127,4,1974,2613
18702875,101751770,177,1975,VIC CORRELL,9,84,9,1974,2614
25464012,101756580,658,1975,VIC HARRIS,8,100,60,1974,2616
16302159,101752740,274,1975,VICENTE ROMO,8.5,12,179,1974,2618
22041014,101750670,67,1975,TUG MCGRAW,8.5,9,154,1974,2603
